[2022-03-10 10:13:19,809] log.py->message():118 -- MESSAGE -- Initialized logging
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[1].halfVector'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[2].halfVector'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[3].halfVector'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[4].halfVector'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[5].halfVector'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[6].halfVector'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[7].halfVector'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[0].spotDirection'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[1].spotDirection'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[2].spotDirection'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[3].spotDirection'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[4].spotDirection'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[5].spotDirection'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[6].spotDirection'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[7].spotDirection'
[2022-03-10 10:15:49,370] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[0].spotExponent'
[2022-03-10 10:15:49,378] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[1].spotExponent'
[2022-03-10 10:15:49,378] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[2].spotExponent'
[2022-03-10 10:15:49,379] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[3].spotExponent'
[2022-03-10 10:15:49,380] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[4].spotExponent'
[2022-03-10 10:15:49,380] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[5].spotExponent'
[2022-03-10 10:15:49,381] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[6].spotExponent'
[2022-03-10 10:15:49,381] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[7].spotExponent'
[2022-03-10 10:15:49,381] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[0].spotCutoff'
[2022-03-10 10:15:49,383] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[1].spotCutoff'
[2022-03-10 10:15:49,384] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[2].spotCutoff'
[2022-03-10 10:15:49,384] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[3].spotCutoff'
[2022-03-10 10:15:49,384] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[4].spotCutoff'
[2022-03-10 10:15:49,384] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[5].spotCutoff'
[2022-03-10 10:15:49,384] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[6].spotCutoff'
[2022-03-10 10:15:49,384] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[7].spotCutoff'
[2022-03-10 10:15:49,388] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[0].spotCosCutoff'
[2022-03-10 10:15:49,389] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[1].spotCosCutoff'
[2022-03-10 10:15:49,389] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[2].spotCosCutoff'
[2022-03-10 10:15:49,390] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[3].spotCosCutoff'
[2022-03-10 10:15:49,391] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[4].spotCosCutoff'
[2022-03-10 10:15:49,392] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[5].spotCosCutoff'
[2022-03-10 10:15:49,393] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[6].spotCosCutoff'
[2022-03-10 10:15:49,394] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[7].spotCosCutoff'
[2022-03-10 10:15:49,394] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[0].constantAttenuation'
[2022-03-10 10:15:49,396] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[1].constantAttenuation'
[2022-03-10 10:15:49,397] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[2].constantAttenuation'
[2022-03-10 10:15:49,398] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[3].constantAttenuation'
[2022-03-10 10:15:49,398] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[4].constantAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[5].constantAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[6].constantAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[7].constantAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[0].linearAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[1].linearAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[2].linearAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[3].linearAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[4].linearAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[5].linearAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[6].linearAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[7].linearAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[0].quadraticAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[1].quadraticAttenuation'
[2022-03-10 10:15:49,400] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[2].quadraticAttenuation'
[2022-03-10 10:15:49,408] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[3].quadraticAttenuation'
[2022-03-10 10:15:49,409] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[4].quadraticAttenuation'
[2022-03-10 10:15:49,409] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[5].quadraticAttenuation'
[2022-03-10 10:15:49,410] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[6].quadraticAttenuation'
[2022-03-10 10:15:49,411] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_LightSource[7].quadraticAttenuation'
[2022-03-10 10:15:49,412] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_FrontLightModelProduct.sceneColor'
[2022-03-10 10:15:49,413] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_FrontMaterial.emission'
[2022-03-10 10:15:49,414] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_FrontMaterial.ambient'
[2022-03-10 10:15:49,414] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_FrontMaterial.diffuse'
[2022-03-10 10:15:49,414] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_FrontMaterial.specular'
[2022-03-10 10:15:49,414] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_FrontMaterial.shininess'
[2022-03-10 10:15:49,414] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_ModelViewProjectionMatrix'
[2022-03-10 10:15:49,417] log.py->debug():97 -- DEBUG -- VectorUniform(ambient) = [0. 0. 0.]
[2022-03-10 10:15:49,417] log.py->debug():97 -- DEBUG -- VectorUniform(diffuse) = [0. 0. 0. 0.]
[2022-03-10 10:15:49,419] log.py->debug():97 -- DEBUG -- VectorUniform(emissive) = [0. 0. 0.]
[2022-03-10 10:15:49,419] log.py->debug():97 -- DEBUG -- VectorUniform(specular) = [0. 0. 0. 0.]
[2022-03-10 10:15:49,472] log.py->debug():97 -- DEBUG -- Creating new texture for image C:/Users/yeckz/AppData/Local/makehuman-community/makehuman/data/eyelashes/eyelashes02/eyelashes02.png.
[2022-03-10 10:15:49,550] log.py->debug():97 -- DEBUG -- initTexture: 512, 512, False
[2022-03-10 10:15:49,561] log.py->debug():97 -- DEBUG -- Creating new texture for image C:/Users/yeckz/AppData/Local/makehuman-community/makehuman/data/eyebrows/eyebrow008/eyebrow008.png.
[2022-03-10 10:15:49,671] log.py->debug():97 -- DEBUG -- initTexture: 512, 512, False
[2022-03-10 10:15:49,680] log.py->debug():97 -- DEBUG -- Creating new texture for image C:/Users/yeckz/AppData/Local/makehuman-community/makehuman/data/clothes/shoes05/shoes05_diffuse.png.
[2022-03-10 10:15:49,997] log.py->debug():97 -- DEBUG -- initTexture: 1024, 1024, False
[2022-03-10 10:15:50,032] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_NormalMatrix'
[2022-03-10 10:15:50,032] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_ModelViewProjectionMatrix'
[2022-03-10 10:15:50,032] log.py->debug():97 -- DEBUG -- VectorUniform(AdditiveShading) = [0.]
[2022-03-10 10:15:50,032] log.py->debug():97 -- DEBUG -- VectorUniform(AdditiveShading) = [0.]
[2022-03-10 10:15:50,032] log.py->debug():97 -- DEBUG -- Creating new texture for image C:/Users/yeckz/AppData/Local/makehuman-community/makehuman/data/tongue/tongue01/tongue01_diffuse.png.
[2022-03-10 10:15:50,308] log.py->debug():97 -- DEBUG -- initTexture: 1024, 1024, False
[2022-03-10 10:15:50,310] log.py->debug():97 -- DEBUG -- Creating new texture for image C:/Users/yeckz/AppData/Local/makehuman-community/makehuman/data/litspheres/lit_matte.png.
[2022-03-10 10:15:50,383] log.py->debug():97 -- DEBUG -- initTexture: 256, 256, False
[2022-03-10 10:15:50,388] log.py->debug():97 -- DEBUG -- Creating new texture for image C:/Users/yeckz/AppData/Local/makehuman-community/makehuman/data/teeth/materials/teeth.png.
[2022-03-10 10:15:50,958] log.py->debug():97 -- DEBUG -- initTexture: 2048, 2048, False
[2022-03-10 10:15:50,967] log.py->debug():97 -- DEBUG -- Creating new texture for image C:/Users/yeckz/AppData/Local/makehuman-community/makehuman/data/hair/short01/short01_diffuse.png.
[2022-03-10 10:15:51,588] log.py->debug():97 -- DEBUG -- initTexture: 2048, 2048, False
[2022-03-10 10:15:51,591] log.py->debug():97 -- DEBUG -- Creating new texture for image C:/Users/yeckz/AppData/Local/makehuman-community/makehuman/data/litspheres/lit_hair.png.
[2022-03-10 10:15:51,623] log.py->debug():97 -- DEBUG -- initTexture: 256, 256, False
[2022-03-10 10:15:51,681] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_NormalMatrix'
[2022-03-10 10:15:51,682] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_ModelViewProjectionMatrix'
[2022-03-10 10:15:51,683] log.py->debug():97 -- DEBUG -- VectorUniform(AdditiveShading) = [0.]
[2022-03-10 10:15:51,688] log.py->debug():97 -- DEBUG -- VectorUniform(normalmapIntensity) = [1.]
[2022-03-10 10:15:51,690] log.py->debug():97 -- DEBUG -- VectorUniform(AdditiveShading) = [0.]
[2022-03-10 10:15:51,692] log.py->debug():97 -- DEBUG -- VectorUniform(normalmapIntensity) = [1.]
[2022-03-10 10:15:51,699] log.py->debug():97 -- DEBUG -- Creating new texture for image C:/Users/yeckz/AppData/Local/makehuman-community/makehuman/data/clothes/male_casualsuit04/male_casualsuit04_ao.png.
[2022-03-10 10:15:52,180] log.py->debug():97 -- DEBUG -- initTexture: 2048, 2048, False
[2022-03-10 10:15:52,190] log.py->debug():97 -- DEBUG -- Creating new texture for image C:/Users/yeckz/AppData/Local/makehuman-community/makehuman/data/clothes/male_casualsuit04/male_casualsuit04_diffuse.png.
[2022-03-10 10:15:52,763] log.py->debug():97 -- DEBUG -- initTexture: 2048, 2048, False
[2022-03-10 10:15:52,768] log.py->debug():97 -- DEBUG -- Creating new texture for image C:/Users/yeckz/AppData/Local/makehuman-community/makehuman/data/clothes/male_casualsuit04/male_casualsuit04_normal.png.
[2022-03-10 10:15:54,082] log.py->debug():97 -- DEBUG -- initTexture: 4096, 4096, False
[2022-03-10 10:24:08,520] log.py->debug():97 -- DEBUG -- hiding category Files
[2022-03-10 10:24:08,520] log.py->debug():97 -- DEBUG -- showing category Utilities
[2022-03-10 10:24:08,520] log.py->debug():97 -- DEBUG -- hiding task Load
[2022-03-10 10:24:08,523] log.py->debug():97 -- DEBUG -- showing task Logs
[2022-03-10 10:24:09,929] log.py->debug():97 -- DEBUG -- hiding category Utilities
[2022-03-10 10:24:09,929] log.py->debug():97 -- DEBUG -- showing category Rendering
[2022-03-10 10:24:09,929] log.py->debug():97 -- DEBUG -- hiding task Logs
[2022-03-10 10:24:09,932] log.py->debug():97 -- DEBUG -- showing task Render
[2022-03-10 10:24:11,402] log.py->debug():97 -- DEBUG -- hiding category Rendering
[2022-03-10 10:24:11,408] log.py->debug():97 -- DEBUG -- showing category Pose/Animate
[2022-03-10 10:24:11,408] log.py->debug():97 -- DEBUG -- hiding task Render
[2022-03-10 10:24:11,413] log.py->debug():97 -- DEBUG -- showing task Skeleton
[2022-03-10 10:24:11,413] log.py->debug():97 -- DEBUG -- Loading material from file data/materials/xray.mhmat
[2022-03-10 10:24:11,532] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_ModelViewMatrix'
[2022-03-10 10:24:11,538] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_NormalMatrix'
[2022-03-10 10:24:11,538] log.py->debug():97 -- DEBUG -- Shader: adding built-in uniform b'gl_ModelViewProjectionMatrix'
[2022-03-10 10:24:11,538] log.py->debug():97 -- DEBUG -- VectorUniform(ambient) = [0. 0. 0.]
[2022-03-10 10:24:11,539] log.py->debug():97 -- DEBUG -- VectorUniform(edgefalloff) = [1.]
[2022-03-10 10:24:11,540] log.py->debug():97 -- DEBUG -- VectorUniform(intensity) = [0.7]
[2022-03-10 10:24:11,540] log.py->debug():97 -- DEBUG -- VectorUniform(ambient) = [0. 0. 0.]
[2022-03-10 10:24:11,540] log.py->debug():97 -- DEBUG -- VectorUniform(edgefalloff) = [1.]
[2022-03-10 10:24:11,540] log.py->debug():97 -- DEBUG -- VectorUniform(intensity) = [0.7]
[2022-03-10 10:24:11,558] log.py->warning():104 -- WARNING -- No normal found for bone Root: no reference bones and could not map implicitly by name
[2022-03-10 10:24:11,618] log.py->debug():97 -- DEBUG -- Calculated maximum number of faces for one vertex: 4
[2022-03-10 10:24:11,640] log.py->debug():97 -- DEBUG -- Calculated maximum number of poles for one vertex: 4
[2022-03-10 10:24:35,478] qtui.py->stop():736 -- NOTICE -- ABOUT TO STOP APPLICATION
[2022-03-10 10:24:35,494] log.py->message():118 -- MESSAGE -- Unloading plugin 0_modeling_0_modifiers
[2022-03-10 10:24:35,494] log.py->message():118 -- MESSAGE -- Unloaded plugin 0_modeling_0_modifiers
[2022-03-10 10:24:35,494] log.py->message():118 -- MESSAGE -- Unloading plugin 0_modeling_8_random
[2022-03-10 10:24:35,495] log.py->message():118 -- MESSAGE -- Unloaded plugin 0_modeling_8_random
[2022-03-10 10:24:35,495] log.py->message():118 -- MESSAGE -- Unloading plugin 0_modeling_9_custom_targets
[2022-03-10 10:24:35,495] log.py->message():118 -- MESSAGE -- Unloaded plugin 0_modeling_9_custom_targets
[2022-03-10 10:24:35,496] log.py->message():118 -- MESSAGE -- Unloading plugin 0_modeling_a_measurement
[2022-03-10 10:24:35,496] log.py->message():118 -- MESSAGE -- Unloaded plugin 0_modeling_a_measurement
[2022-03-10 10:24:35,496] log.py->message():118 -- MESSAGE -- Unloading plugin 0_modeling_background
[2022-03-10 10:24:35,497] log.py->message():118 -- MESSAGE -- Unloaded plugin 0_modeling_background
[2022-03-10 10:24:35,497] log.py->message():118 -- MESSAGE -- Unloading plugin 1_convert_model_tags
[2022-03-10 10:24:35,497] log.py->message():118 -- MESSAGE -- Unloaded plugin 1_convert_model_tags
[2022-03-10 10:24:35,497] log.py->message():118 -- MESSAGE -- Unloading plugin 1_mhapi
[2022-03-10 10:24:35,497] log.py->message():118 -- MESSAGE -- Unloaded plugin 1_mhapi
[2022-03-10 10:24:35,498] log.py->message():118 -- MESSAGE -- Unloading plugin 2_foot_posing
[2022-03-10 10:24:35,498] log.py->message():118 -- MESSAGE -- Unloaded plugin 2_foot_posing
[2022-03-10 10:24:35,498] log.py->message():118 -- MESSAGE -- Unloading plugin 2_posing_expression
[2022-03-10 10:24:35,498] log.py->message():118 -- MESSAGE -- Unloaded plugin 2_posing_expression
[2022-03-10 10:24:35,498] log.py->message():118 -- MESSAGE -- Unloading plugin 3_libraries_clothes_chooser
[2022-03-10 10:24:35,500] log.py->message():118 -- MESSAGE -- Unloaded plugin 3_libraries_clothes_chooser
[2022-03-10 10:24:35,502] log.py->message():118 -- MESSAGE -- Unloading plugin 3_libraries_eye_chooser
[2022-03-10 10:24:35,503] log.py->message():118 -- MESSAGE -- Unloaded plugin 3_libraries_eye_chooser
[2022-03-10 10:24:35,503] log.py->message():118 -- MESSAGE -- Unloading plugin 3_libraries_eyebrows
[2022-03-10 10:24:35,507] log.py->message():118 -- MESSAGE -- Unloaded plugin 3_libraries_eyebrows
[2022-03-10 10:24:35,508] log.py->message():118 -- MESSAGE -- Unloading plugin 3_libraries_eyelashes
[2022-03-10 10:24:35,509] log.py->message():118 -- MESSAGE -- Unloaded plugin 3_libraries_eyelashes
[2022-03-10 10:24:35,510] log.py->message():118 -- MESSAGE -- Unloading plugin 3_libraries_material_chooser
[2022-03-10 10:24:35,511] log.py->message():118 -- MESSAGE -- Unloaded plugin 3_libraries_material_chooser
[2022-03-10 10:24:35,511] log.py->message():118 -- MESSAGE -- Unloading plugin 3_libraries_polygon_hair_chooser
[2022-03-10 10:24:35,517] log.py->message():118 -- MESSAGE -- Unloaded plugin 3_libraries_polygon_hair_chooser
[2022-03-10 10:24:35,517] log.py->message():118 -- MESSAGE -- Unloading plugin 3_libraries_pose
[2022-03-10 10:24:35,517] log.py->message():118 -- MESSAGE -- Unloaded plugin 3_libraries_pose
[2022-03-10 10:24:35,517] log.py->message():118 -- MESSAGE -- Unloading plugin 3_libraries_proxy_chooser
[2022-03-10 10:24:35,517] log.py->message():118 -- MESSAGE -- Unloaded plugin 3_libraries_proxy_chooser
[2022-03-10 10:24:35,518] log.py->message():118 -- MESSAGE -- Unloading plugin 3_libraries_skeleton
[2022-03-10 10:24:35,519] log.py->message():118 -- MESSAGE -- Unloaded plugin 3_libraries_skeleton
[2022-03-10 10:24:35,519] log.py->message():118 -- MESSAGE -- Unloading plugin 3_libraries_teeth
[2022-03-10 10:24:35,522] log.py->message():118 -- MESSAGE -- Unloaded plugin 3_libraries_teeth
[2022-03-10 10:24:35,523] log.py->message():118 -- MESSAGE -- Unloading plugin 3_libraries_tongue
[2022-03-10 10:24:35,525] log.py->message():118 -- MESSAGE -- Unloaded plugin 3_libraries_tongue
[2022-03-10 10:24:35,525] log.py->message():118 -- MESSAGE -- Unloading plugin 4_rendering_9_viewer
[2022-03-10 10:24:35,525] log.py->message():118 -- MESSAGE -- Unloaded plugin 4_rendering_9_viewer
[2022-03-10 10:24:35,525] log.py->message():118 -- MESSAGE -- Unloading plugin 4_rendering_opengl
[2022-03-10 10:24:35,525] log.py->message():118 -- MESSAGE -- Unloaded plugin 4_rendering_opengl
[2022-03-10 10:24:35,525] log.py->message():118 -- MESSAGE -- Unloading plugin 4_rendering_scene
[2022-03-10 10:24:35,528] log.py->message():118 -- MESSAGE -- Unloaded plugin 4_rendering_scene
[2022-03-10 10:24:35,528] log.py->message():118 -- MESSAGE -- Unloading plugin 5_settings_0_settings
[2022-03-10 10:24:35,528] log.py->message():118 -- MESSAGE -- Unloaded plugin 5_settings_0_settings
[2022-03-10 10:24:35,529] log.py->message():118 -- MESSAGE -- Unloading plugin 5_settings_mouse
[2022-03-10 10:24:35,529] log.py->message():118 -- MESSAGE -- Unloaded plugin 5_settings_mouse
[2022-03-10 10:24:35,529] log.py->message():118 -- MESSAGE -- Unloading plugin 5_settings_shortcuts
[2022-03-10 10:24:35,529] log.py->message():118 -- MESSAGE -- Unloaded plugin 5_settings_shortcuts
[2022-03-10 10:24:35,529] log.py->message():118 -- MESSAGE -- Unloading plugin 5_settings_userplugins
[2022-03-10 10:24:35,530] log.py->message():118 -- MESSAGE -- Unloaded plugin 5_settings_userplugins
[2022-03-10 10:24:35,530] log.py->message():118 -- MESSAGE -- Unloading plugin 6_help
[2022-03-10 10:24:35,530] log.py->message():118 -- MESSAGE -- Unloaded plugin 6_help
[2022-03-10 10:24:35,530] log.py->message():118 -- MESSAGE -- Unloading plugin 7_expression_mixer
[2022-03-10 10:24:35,531] log.py->message():118 -- MESSAGE -- Unloaded plugin 7_expression_mixer
[2022-03-10 10:24:35,531] log.py->message():118 -- MESSAGE -- Unloading plugin 7_logging
[2022-03-10 10:24:35,531] log.py->message():118 -- MESSAGE -- Unloaded plugin 7_logging
[2022-03-10 10:24:35,531] log.py->message():118 -- MESSAGE -- Unloading plugin 8_asset_downloader
[2022-03-10 10:24:35,531] log.py->message():118 -- MESSAGE -- Unloaded plugin 8_asset_downloader
[2022-03-10 10:24:35,531] log.py->message():118 -- MESSAGE -- Unloading plugin 8_server_socket
[2022-03-10 10:24:35,534] log.py->message():118 -- MESSAGE -- Unloaded plugin 8_server_socket
[2022-03-10 10:24:35,534] log.py->message():118 -- MESSAGE -- Unloading plugin 9_export_bvh
[2022-03-10 10:24:35,534] log.py->message():118 -- MESSAGE -- Unloaded plugin 9_export_bvh
[2022-03-10 10:24:35,535] log.py->message():118 -- MESSAGE -- Unloading plugin 9_export_collada
[2022-03-10 10:24:35,535] log.py->message():118 -- MESSAGE -- Unloaded plugin 9_export_collada
[2022-03-10 10:24:35,535] log.py->message():118 -- MESSAGE -- Unloading plugin 9_export_fbx
[2022-03-10 10:24:35,536] log.py->message():118 -- MESSAGE -- Unloaded plugin 9_export_fbx
[2022-03-10 10:24:35,536] log.py->message():118 -- MESSAGE -- Unloading plugin 9_export_light
[2022-03-10 10:24:35,536] log.py->message():118 -- MESSAGE -- Unloaded plugin 9_export_light
[2022-03-10 10:24:35,536] log.py->message():118 -- MESSAGE -- Unloading plugin 9_export_mhx2
[2022-03-10 10:24:35,537] log.py->message():118 -- MESSAGE -- Unloaded plugin 9_export_mhx2
[2022-03-10 10:24:35,537] log.py->message():118 -- MESSAGE -- Unloading plugin 9_export_obj
[2022-03-10 10:24:35,537] log.py->message():118 -- MESSAGE -- Unloaded plugin 9_export_obj
[2022-03-10 10:24:35,538] log.py->message():118 -- MESSAGE -- Unloading plugin 9_export_ogre
[2022-03-10 10:24:35,538] log.py->message():118 -- MESSAGE -- Unloaded plugin 9_export_ogre
[2022-03-10 10:24:35,538] log.py->message():118 -- MESSAGE -- Unloading plugin 9_export_stl
[2022-03-10 10:24:35,539] log.py->message():118 -- MESSAGE -- Unloaded plugin 9_export_stl
[2022-03-10 10:24:35,539] log.py->message():118 -- MESSAGE -- Unloading plugin 9_export_uvmap
[2022-03-10 10:24:35,539] log.py->message():118 -- MESSAGE -- Unloaded plugin 9_export_uvmap
[2022-03-10 10:24:35,539] log.py->message():118 -- MESSAGE -- Unloading plugin 9_massproduce
[2022-03-10 10:24:35,539] log.py->message():118 -- MESSAGE -- Unloaded plugin 9_massproduce
